"","RT11B","RT12B","RT13B","RT14B","RT15B","RT16B","RT17B","RT19B","RT20B","RT21B","RT22B","RT23B","RT24B","RT25B","RT26B","RT29B","RT30B","RT31B","RT32B","RT33B","RT34B","RT35B","RT36B","RT37B","RT38B","RT39B","RT40B","RT42B","RT43B","RT44B","RT45B","RT46B","RT47B","RT48B"
"hsa-miR-323b-3p",0,0,0,3749,914,0,0,1006,0,0,0,242,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67,91,290,0,0
"hsa-miR-324-5p",0,0,0,285,0,0,0,0,110,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0
"hsa-miR-326",0,0,0,3388,623,0,0,936,435,2026,2155,223,0,253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,776,1126,3568,0
"hsa-miR-330-3p",0,0,0,1685,136,0,2914,193,392,2631,1588,93,448,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1729,2488,991,0
"hsa-miR-331-3p",0,0,0,16,10,0,0,23,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
"hsa-miR-335-3p",0,0,0,6092,211,531,0,637,82,1972,212,150,505,0,484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1627,2181,0,0,0
"hsa-miR-337-3p",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-338-3p",0,0,0,804,958,0,1994,0,534,1403,854,353,277,165,1878,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2453,0,1497,1903
"hsa-miR-338-5p",0,0,0,5,16,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-339-3p",0,0,0,3055,2322,0,5868,1699,216,4691,1858,1402,399,895,1289,0,0,0,1,1,1,1,1,1,0,1,0,847,5855,0,1556,0,1330,2675
"hsa-miR-33b-5p",0,0,0,11,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-340-5p",0,0,0,3763,576,1963,0,576,147,2520,0,58,0,94,897,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,4530,0,0,0
"hsa-miR-34a-3p",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3661",0,0,0,5,0,0,0,0,0,0,12,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3677-3p",0,0,0,552,0,0,0,0,0,307,0,57,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,616,0,0,0,0,0
"hsa-miR-369-3p",0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-369-5p",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
"hsa-miR-370-3p",0,0,0,4161,1197,0,0,1053,0,0,0,445,0,31,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,93,273,0,0,331
"hsa-miR-374b-5p",0,0,0,934410,613922,0,0,366677,0,1,0,0,0,1,0,4,3,0,0,0,14,0,5,8,0,0,0,0,0,1,0,2,0,0
"hsa-miR-377-5p",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-380-3p",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-381-3p",0,0,0,682,660,532,0,468,81,571,223,74,0,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,665,0,592,0,0
"hsa-miR-3913-5p",0,0,0,5,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"hsa-miR-3928-3p",0,0,0,870,0,0,0,220,0,582,0,116,247,83,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,404,160,737
"hsa-miR-409-5p",0,0,0,33,5,0,0,0,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,9,0
"hsa-miR-410-3p",0,0,0,3088,0,0,0,425,396,759,0,526,0,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,353,434,369,0,0,450
"hsa-miR-411-3p",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-411-5p",0,0,0,2130,119,0,1275,169,218,1603,1122,37,0,153,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3533
"hsa-miR-412-5p",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-424-5p",0,0,0,11,0,77,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0
"hsa-miR-425-3p",0,0,0,1851,0,0,0,211,0,1153,0,450,230,77,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,728,1047,417,0
"hsa-miR-4267",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-431-5p",0,0,0,1709,168,0,0,239,485,1949,788,503,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1600,2132,0,254,0
"hsa-miR-432-5p",0,0,0,154,0,0,0,45,24,158,58,44,9,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,112,9,0
"hsa-miR-433-3p",0,0,0,22,0,0,0,8,5,9,35,2,0,2,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-433-5p",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4422",0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0
"hsa-miR-4433b-3p",0,0,0,27,0,0,0,0,0,0,12,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4435",0,0,0,27,0,0,0,23,5,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,0,32
"hsa-miR-4446-3p",0,0,0,3577,133,0,0,2271,659,12498,1818,86,626,210,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1743,5659,1824,4261,3149,0
"hsa-miR-4449",0,0,0,5,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
"hsa-miR-450a-5p",0,0,0,380,236,595,0,0,91,0,548,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,798,0,0,0
"hsa-miR-454-5p",0,0,0,3095,210,0,0,0,166,367,0,152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,372,0,319,0,0,0,0
"hsa-miR-4645-3p",0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4647",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"hsa-miR-4662a-5p",0,0,0,16,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
"hsa-miR-4665-5p",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4666a-5p",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4687-5p",0,0,0,22,0,0,0,0,0,0,0,4,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,37,0,0
"hsa-miR-4755-3p",0,0,0,16,0,26,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,0,0
"hsa-miR-485-3p",0,0,0,5,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"hsa-miR-485-5p",0,0,0,2015,0,0,0,501,0,287,0,803,0,22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,295,181,903,0,0
"hsa-miR-487b-3p",0,0,0,27,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
"hsa-miR-493-3p",0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-493-5p",0,0,0,5,5,0,0,23,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-496",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5010-5p",0,0,0,934,342,0,0,0,131,1312,0,193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,492,0,0,564,0,0,685
"hsa-miR-504-5p",0,0,0,11,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-505-3p",0,0,0,33,5,0,0,0,5,9,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-505-5p",0,0,0,5,5,26,52,8,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
"hsa-miR-509-3p",0,0,0,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,13,0,0,0
"hsa-miR-5189-3p",0,0,0,11,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
"hsa-miR-5189-5p",0,0,0,38,0,0,0,23,5,28,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,19,0,0
"hsa-miR-532-3p",0,0,0,11,0,0,52,8,10,0,0,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-543",0,0,0,5,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
"hsa-miR-548e-3p",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
"hsa-miR-550a-3p",0,0,0,183,566,1935,0,0,528,658,852,890,1281,620,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,745,2197,0,2104,0
"hsa-miR-550a-5p",0,0,0,275,0,1414,2875,832,0,477,617,0,201,0,1355,0,0,1,0,0,0,0,0,0,0,0,1,0,0,591,798,0,1654,0
"hsa-miR-550b-3p",0,0,0,11,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-556-5p",0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"hsa-miR-576-5p",0,0,0,38,16,26,156,0,0,37,12,0,0,4,0,0,0,17,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-602",0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-605-3p",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-616-5p",0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"hsa-miR-625-3p",0,0,0,9520,356,0,1863,0,320,2320,789,256,574,153,0,0,0,1,0,0,0,0,1,0,1,1,0,2148,1065,827,0,0,687,0
"hsa-miR-625-5p",0,0,0,55,0,0,0,15,15,19,46,0,9,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-628-3p",0,0,0,2415,0,0,3301,0,0,268,0,236,0,205,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,927,0,0,0
"hsa-miR-628-5p",0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,99,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-629-3p",0,0,0,5,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-641",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-651-5p",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-654-5p",0,0,0,33,0,0,0,38,15,9,0,20,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,40,37,0,32
"hsa-miR-664a-3p",0,0,0,38,10,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
"hsa-miR-664b-3p",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"hsa-miR-671-5p",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6721-5p",0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6741-3p",0,0,0,49646,0,0,0,70737,0,1,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"hsa-miR-6754-3p",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6772-3p",0,0,0,800,0,0,0,261,0,2196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1420,0,1170
"hsa-miR-6783-3p",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"hsa-miR-6802-3p",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6804-3p",0,0,0,5,0,0,52,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6816-3p",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6817-3p",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6819-3p",0,0,0,5,0,0,52,8,0,9,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,40,19,0,32
"hsa-miR-6836-5p",0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0
"hsa-miR-6837-3p",0,0,0,16,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6842-3p",0,0,0,1202,0,0,0,304,0,382,0,71,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98,654
"hsa-miR-6852-5p",0,0,0,4046,807,0,0,2158,287,8854,1778,436,498,252,0,0,0,1,1,0,0,0,0,0,0,0,0,3304,1009,342,1682,3460,3149,0
"hsa-miR-6861-5p",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6892-3p",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6894-5p",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6895-5p",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-744-3p",0,0,0,16,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-758-3p",0,0,0,5,0,0,0,0,0,0,0,0,9,2,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-766-3p",0,0,0,82,0,0,0,15,0,56,58,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,56,34,32
"hsa-miR-7705",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7849-3p",0,0,0,27,0,0,0,0,0,28,0,2,0,2,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7854-3p",0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7977",0,0,0,1016,478,0,0,0,429,1837,0,76,368,0,0,0,0,1,1,0,0,1,0,1,0,0,1,772,0,294,396,0,100,1067
"hsa-miR-873-3p",0,0,0,145,0,0,0,0,0,0,363,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,188,206,73,0,0,57,0
"hsa-miR-874-3p",0,0,0,3013,1229,3135,3196,2767,547,9780,599,541,3532,253,4406,0,0,1,0,1,1,1,1,0,1,1,1,3404,2683,1637,3282,2564,1338,6056
"hsa-miR-889-3p",0,0,0,27,5,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-9-5p",0,0,0,399,0,0,1303,0,96,0,572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,698
"hsa-miR-92a-1-5p",0,0,0,30483,30487,0,0,0,24011,2,0,1,0,1,0,0,2,0,0,0,0,0,8,0,0,0,0,0,2,0,2,0,0,0
"hsa-miR-937-3p",0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
"hsa-miR-943",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-95-3p",0,0,0,5,16,0,0,0,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
"hsa-miR-10396b-3p",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1226-5p",0,0,0,0,5,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
"hsa-miR-132-5p",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-136-5p",0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"hsa-miR-1469",0,0,0,0,49506,258369,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,4,0,4,6,2,0,0,0,0,0,0
"hsa-miR-196a-5p",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1976",0,0,0,0,61073,0,0,472060,0,3,0,1,1,1,0,4,0,3,0,0,0,0,0,5,7,3,0,3,1,0,1,0,0,0
"hsa-miR-199b-3p",0,0,0,0,7143,0,0,0,2934,0,0,3871,0,1395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6658
"hsa-miR-199b-5p",0,0,0,0,135,0,0,0,248,0,0,43,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,93
"hsa-miR-20a-3p",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-29b-2-5p",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-32-5p",0,0,0,0,173471,0,0,0,76887,0,1,1,0,0,2,0,3,4,0,0,0,0,0,0,0,7,0,2,0,0,0,0,1,0
"hsa-miR-3613-3p",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-365b-3p",0,0,0,0,263,0,1383,0,0,472,0,42,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,694,0,0,0
"hsa-miR-378c",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3942-5p",0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4508",0,0,0,0,5,0,0,8,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4516",0,0,0,0,120,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,408,0,0,0
"hsa-miR-452-5p",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4661-5p",0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4666a-3p",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4677-3p",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,17,0
"hsa-miR-4697-3p",0,0,0,0,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4758-3p",0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"hsa-miR-4775",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4799-3p",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-483-3p",0,0,0,0,182,0,0,275,70,877,0,65,311,0,446,0,0,0,0,0,0,0,0,1,0,0,0,0,0,468,630,0,851,0
"hsa-miR-516b-5p",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-520a-3p",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5683",0,0,0,0,444331,907058,924772,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,10,0,0,0,2,0,0,0
"hsa-miR-598-3p",0,0,0,0,525,0,0,0,0,0,0,119,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,166,0
"hsa-miR-600",0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6090",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-627-5p",0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-664a-5p",0,0,0,0,5,26,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-665",0,0,0,0,5,26,0,0,5,0,0,0,17,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6716-3p",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6738-3p",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6748-3p",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
"hsa-miR-6786-3p",0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6793-5p",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6820-5p",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"hsa-miR-6855-5p",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6885-5p",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0
"hsa-miR-7848-3p",0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-8061",0,0,0,0,219,0,0,1991,0,1221,225,74,741,0,1083,0,0,0,0,0,0,1,0,0,0,0,0,2805,0,310,929,0,0,0
"hsa-miR-874-5p",0,0,0,0,5,0,52,8,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-887-5p",0,0,0,0,70,0,0,1195,55,0,149,0,236,9,1073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781,0
"hsa-miR-98-3p",0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"hsa-miR-1306-5p",0,0,0,0,0,868,0,0,0,305,377,56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,992
