"","RT11B","RT12B","RT13B","RT14B","RT15B","RT16B","RT17B","RT19B","RT20B","RT21B","RT22B","RT23B","RT24B","RT25B","RT26B","RT29B","RT30B","RT31B","RT32B","RT33B","RT34B","RT35B","RT36B","RT37B","RT38B","RT39B","RT40B","RT42B","RT43B","RT44B","RT45B","RT46B","RT47B","RT48B"
"hsa-miR-10a-5p",16039,16703,27597,10776,32868,17229,18072,35767,7149,25213,12885,20774,36671,16555,20802,15194,12564,20152,11650,31166,15139,12036,19699,27272,12024,17157,13243,18364,19120,23603,32609,13490,18029,14789
"hsa-miR-10b-5p",29418,38946,58796,21695,71702,39197,38891,60614,21294,38948,23057,40914,71443,34039,38231,33263,25201,38007,28459,53315,30185,26894,38059,62027,28929,39244,25534,33297,37714,38377,58383,25640,28247,25390
"hsa-miR-181a-5p",8345,6968,11023,7817,13326,11254,8257,6924,9117,10445,9068,9768,15548,14940,7327,5566,6493,8049,7362,7724,6896,5504,8252,10535,8546,8052,6970,7400,6174,10449,12165,7039,8516,9672
"hsa-miR-185-3p",0,0,0,29,12,0,0,0,0,6,13,6,0,14,28,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0
"hsa-miR-191-5p",6439,4991,11640,52758,9850,6605,4356,63379,14541,51350,22402,16308,24521,25301,13662,3939,6169,11015,9324,6641,5177,5610,8359,7267,4467,4958,3427,16036,14032,25865,28996,27770,35636,29555
"hsa-miR-221-3p",1,1,0,3,1,1,2,2,1,1227088,1096817,750435,669208,500640,355757,0,0,1,1,1,1,1,1,1,1,1,1,1198154,678197,642498,385267,791868,1360198,480439
"hsa-miR-26a-5p",6674,8353,11449,19657,10987,6692,5821,9328,6369,14822,7879,10069,12026,8313,7206,5818,6218,8218,8656,10014,6825,6391,8188,9250,5623,8081,5400,6647,8990,9216,13302,9432,7440,9238
"hsa-miR-361-3p",113,81,0,37,93,141,29,105,110,105,293,113,264,170,160,0,92,127,75,35,125,33,32,68,0,73,76,170,184,19,54,241,412,83
"hsa-miR-423-5p",8131,9192,11382,19907,22508,17430,13147,29157,52245,22481,20123,64103,11292,41650,17647,8012,5579,11005,7707,7980,5871,8872,7621,8794,9803,9240,9548,26508,8211,18687,15273,13552,41500,20194
"hsa-miR-451a",7012,6889,6882,2048,18019,5510,3783,2549,8409,1036,711,9413,4438,7285,1698,5437,4522,7918,4902,6241,3618,6234,9408,7522,4372,7474,6816,2639,1304,2258,3951,1450,2583,1385
"hsa-miR-486-5p",477774,559723,712142,277493,853678,898981,573145,1305693,2455752,322633,806062,2161053,1047023,6492257,864664,478969,344365,1042383,268652,526966,502067,563536,546652,424380,586719,492133,574875,966010,974671,932797,850799,821108,1152654,455118
"hsa-miR-92a-3p",33492,33958,38872,16156,38152,32490,29333,30030,45379,39114,46793,90904,56854,60960,46105,23369,26074,54915,22961,27991,26749,30482,34954,23770,32256,39430,40109,54467,44481,45604,45230,43165,41873,29610
"hsa-miR-126-3p",1037,1487,1240,962,1495,2038,1307,450,401,1056,517,773,908,696,502,592,1113,905,763,1668,786,893,1172,1714,997,1264,1251,569,1184,884,1127,376,622,242
"hsa-miR-30d-5p",1962,1856,3770,8884,4254,2562,2228,7289,4726,9107,4814,5991,6640,8422,3094,1099,2180,2796,2573,1941,2124,1485,2591,2536,1224,1927,2510,4358,4218,6246,6924,5840,6133,4775
"hsa-miR-146b-5p",1503,966,1346,3344,1192,3216,1283,3408,774,1679,1062,570,776,854,305,600,1146,1522,888,906,1437,909,1638,804,1256,1276,1228,449,1081,706,938,674,924,1157
"hsa-miR-151a-3p",864,825,1724,7219,2171,1025,795,5814,1534,6846,2499,2644,2380,3187,2389,884,672,923,1044,1449,780,757,1156,1165,824,1055,551,2348,2477,4195,4580,3086,4001,3024
"hsa-miR-27b-3p",2177,2481,5334,4998,3620,3214,3092,2843,1502,3582,1831,3253,3508,2044,2460,2182,2234,2688,3399,3414,2132,2778,2548,3354,2787,2734,1949,2253,2504,2494,3076,2425,3085,1949
"hsa-miR-182-5p",1417,562,1411,442,695,673,1606,1274,1643,1022,848,638,1902,1050,5188,678,885,2178,537,810,672,1788,695,952,1285,769,1217,2985,2265,1415,1626,1076,1481,897
"hsa-miR-25-3p",1838,2195,1830,1774,4554,2209,1802,2254,3258,1320,1326,2917,2311,2445,986,1138,1587,2528,1093,1519,1257,1496,2188,2145,2226,2186,1861,1601,1451,1693,1406,1318,1812,667
"hsa-miR-30a-5p",2953,2112,3268,1055,4317,1754,1982,1765,1732,1678,1395,1938,2732,1361,1752,2383,1614,2045,2162,3926,2595,2009,2633,3171,2093,2144,2099,1710,1575,1908,2561,1062,1368,982
"hsa-let-7a-5p",2099,2004,2741,7942,2087,1751,6533,1636,1505,2413,4696,5266,3737,2020,3919,1806,1415,2418,1974,2159,1797,1571,2542,2187,1774,2325,1720,1713,2588,1862,3692,6200,3137,2333
"hsa-miR-186-5p",824,811,1849,3079,2250,2131,1451,1950,1865,1204,993,1646,1811,1801,852,409,1062,1458,939,1015,908,727,1111,1334,704,1022,861,1271,950,1007,1059,752,1327,1072
"hsa-miR-22-3p",7518,6980,9468,11030,6771,4356,5240,5693,5073,8828,4583,8596,7651,8460,4908,6624,4754,9431,7063,8906,3759,6595,8970,8315,5875,6795,6732,4960,3344,6690,6858,5001,11298,5049
"hsa-miR-423-3p",898,840,1268,2383,1100,1415,1357,1989,1817,3682,3031,1908,2433,2709,1561,765,637,1621,1002,953,857,824,750,884,513,951,693,1696,1833,2890,1820,3246,2099,2542
"hsa-miR-99b-5p",1935,2156,4290,6088,4062,1888,1620,14038,2012,5703,2889,4319,5257,4332,2581,2181,1627,3073,2188,3986,2304,1108,2843,2799,2019,2418,1537,3010,2381,3830,4435,3521,3382,4369
"hsa-let-7c-5p",794,472,197,352,236,636,898,522,674,54,206,128,86,16,108,780,66,131,1066,886,425,143,138,266,516,427,143,39,115,129,116,118,51,64
"hsa-let-7f-5p",1612,1360,2065,3871,1423,2052,2406,1419,845,2561,3676,2309,3894,2499,3478,1092,1224,1781,1038,1864,1327,1522,1434,1397,1423,1742,1813,2673,2246,1561,4179,3560,1808,2501
"hsa-miR-125a-5p",4141,4753,5524,3455,6717,2928,4172,6658,2936,6803,5099,5237,7069,4670,6795,3699,3075,5255,3215,6693,4628,3852,5163,4562,3819,4211,2412,4803,4855,6501,8747,4838,3671,4400
"hsa-miR-1307-5p",0,94,0,1193,465,145,415,125,738,37,25,38,30,81,0,0,45,0,0,30,0,0,54,78,90,45,0,0,103,28,11,7,48,0
"hsa-miR-146a-5p",1079,818,1368,11298,1077,1009,786,6416,1390,3950,1436,1873,1498,1908,844,743,767,1240,1438,947,1031,659,1110,558,494,991,967,657,1000,1713,2020,2225,2450,2634
"hsa-miR-150-5p",4502,3548,4211,680,2745,4436,2440,2883,1974,4983,7455,5070,11576,3938,1711,2082,3552,5554,2414,4255,5105,5171,3662,2523,2792,4279,2712,5963,8725,3882,6064,4154,3199,3507
"hsa-miR-196b-5p",0,0,164,25,6,0,0,0,40,24,38,6,0,0,0,67,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
"hsa-miR-21-5p",918,568,1464,3028,922,1243,1294,1167,665,1641,1481,988,1080,1409,429,319,944,1004,1234,667,589,691,1124,764,722,822,738,591,639,1253,1270,888,1565,1114
"hsa-miR-30c-5p",506,584,504,1180,867,601,509,983,681,1064,472,482,995,709,394,248,479,735,422,398,513,345,749,597,363,457,372,539,637,682,857,624,445,603
"hsa-miR-484",840,1699,772,1258,2011,1383,1042,1929,2734,1974,2441,6357,2382,7479,1328,1012,625,1639,753,995,903,1208,1082,775,655,1387,1145,2325,2063,2860,2563,1994,1759,1776
"hsa-miR-93-5p",322,501,322,399,413,230,488,275,235,125,96,151,201,186,158,327,232,372,106,396,467,360,373,400,457,372,318,212,155,120,84,155,128,43
"hsa-miR-127-3p",0,121,202,835,454,179,152,1525,326,843,473,972,245,684,205,0,122,82,136,128,126,87,46,20,75,86,31,346,336,632,761,562,565,264
"hsa-miR-151a-5p",519,1263,1991,7621,2354,1450,1613,5056,1567,5034,1829,2187,2495,2089,2390,705,921,1354,1333,1401,886,744,859,1412,691,1072,706,2164,2239,2661,4358,2675,2846,2113
"hsa-miR-548k",0,0,0,104,234,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,317,0,0,142
"hsa-miR-92b-3p",1859,1311,1928,361,731,1354,1835,1046,814,1359,2304,1488,1240,762,1884,482,1763,2328,1323,1969,1420,1613,1181,1574,1902,1599,828,1019,916,2127,1678,1126,1119,1539
"hsa-let-7b-5p",730,1156,1274,2968,1684,1528,4744,1557,2110,1578,3306,4335,2403,1891,3258,800,665,1030,927,617,882,617,1091,1034,1218,1056,779,2142,1077,1389,3400,3542,2571,1704
"hsa-let-7d-3p",1,1,1,1,1,1,1,1,1,344172,212865,366695,99973,398748,55992,0,0,1,1,0,1,1,1,1,1,1,1,0,0,349643,356092,99697,897046,0
"hsa-let-7d-5p",135,129,224,586,118,144,272,181,233,783,836,661,606,645,938,121,101,95,112,198,159,98,95,213,176,128,135,592,190,869,643,1226,954,371
"hsa-let-7e-5p",1,1,1,2,1,1,1,1,1,599830,574906,621014,288771,431873,599152,0,0,1,1,1,0,1,1,1,1,1,0,558736,0,215829,607754,701894,616069,518441
"hsa-let-7g-5p",449,386,987,901,317,835,362,195,218,398,624,415,584,263,271,728,158,591,405,671,614,314,653,367,542,547,565,303,472,308,549,521,181,308
"hsa-let-7i-5p",1531,935,1239,2364,1176,1913,1784,875,1035,961,1045,1407,1386,1155,827,184,1446,1377,1074,1299,1174,1162,1340,728,905,1181,1241,766,550,1073,768,981,1036,1037
"hsa-miR-100-5p",807,157,73,110,154,52,1221,238,47,117,0,214,133,30,0,559,62,165,137,930,346,609,339,196,184,282,373,68,138,56,65,8,106,52
"hsa-miR-101-3p",118,281,706,159,434,337,0,73,344,123,109,300,220,359,142,80,355,255,122,419,166,445,449,292,389,345,205,104,112,96,189,84,58,242
"hsa-miR-103a-3p",358,499,714,371,938,405,391,287,861,511,247,2912,535,2020,445,354,356,659,318,556,305,693,247,648,325,339,598,1848,809,227,550,229,416,326
"hsa-miR-106b-3p",100,71,50,65,131,142,75,186,193,388,260,324,409,1097,191,0,98,136,30,38,59,20,64,83,74,134,100,0,0,323,256,386,615,444
"hsa-miR-125b-5p",669,227,190,192,308,306,288,594,169,258,238,529,257,273,322,648,0,187,626,623,343,30,251,210,180,686,66,273,272,429,331,84,207,192
"hsa-miR-126-5p",12653,13772,16781,12952,15953,10590,10941,7945,5967,10906,6170,10334,10286,6217,9874,11982,8516,9550,12587,21287,10633,9463,13083,18379,9474,11783,10338,7799,6562,9736,13349,6242,5255,7375
"hsa-miR-1271-5p",82,0,0,22,0,0,0,26,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
"hsa-miR-134-5p",82,0,0,16,6,0,0,26,13,30,25,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,50,0,0,0
"hsa-miR-137-3p",82,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-142-3p",100,12,100,27,46,0,0,16,8,24,40,69,59,21,45,0,89,48,0,0,0,62,60,47,0,180,211,24,26,54,70,0,31,39
"hsa-miR-142-5p",3362,3232,4884,2465,3796,3670,2662,1743,2548,1671,2281,1864,3947,2682,1798,2611,2663,3366,2211,3651,3071,3755,4399,3248,3296,3134,4378,1639,2302,1753,2397,1450,1810,1841
"hsa-miR-143-3p",143,447,1583,584,964,824,652,963,794,414,941,740,2208,782,619,186,652,460,669,541,683,333,730,602,585,519,438,423,642,268,782,194,1126,1430
"hsa-miR-144-3p",238,266,396,46,245,341,120,12,193,29,146,87,312,208,187,0,372,359,172,275,208,325,170,332,230,91,542,166,141,93,300,159,37,0
"hsa-miR-148a-3p",70,150,243,490,151,75,105,162,169,2374,1219,1577,1230,1933,565,233,0,140,198,107,71,69,112,96,103,174,183,1062,1148,1419,576,1230,2499,1356
"hsa-miR-155-5p",1,1,1,1,1,0,1,1,1,284452,258573,410016,222750,239239,258084,0,0,1,1,1,1,1,1,1,1,1,1,0,0,113162,687906,533334,50345,225193
"hsa-miR-15a-5p",183,307,320,92,521,82,116,50,163,190,126,1920,498,1096,664,435,0,288,194,239,128,183,294,247,218,256,387,575,428,331,574,321,586,238
"hsa-miR-15b-5p",1,1,0,1,1,1,1,1,1,104204,40840,105795,169085,87834,400207,0,0,1,1,1,1,0,1,1,0,0,1,146562,0,0,524833,207249,191336,0
"hsa-miR-16-5p",7973,7440,5801,5494,11572,5770,5390,4428,6427,2288,1681,4464,4857,3999,3972,5752,4631,8419,4627,6784,4179,6292,9892,7581,5296,6828,7687,3542,3002,2649,3126,2010,3342,1708
"hsa-miR-17-5p",149,0,0,91,11,53,0,22,24,23,0,18,28,12,53,30,51,85,0,115,0,41,108,134,0,63,0,0,0,18,24,15,9,54
"hsa-miR-181a-2-3p",48,69,48,36,76,103,0,60,55,150,63,27,29,169,0,0,71,25,50,33,28,0,0,44,96,149,39,43,46,183,72,0,34,69
"hsa-miR-181b-5p",550,206,391,202,306,728,395,206,278,452,629,374,485,745,437,305,253,368,444,144,150,199,436,498,412,343,452,351,493,427,515,75,452,569
"hsa-miR-184",157,564,0,6,82,337,78,1080,101,8,31,35,30,0,107,333,66,76,615,361,85,97,28,105,33,431,92,15,16,103,16,33,20,24
"hsa-miR-1908-5p",82,0,0,3,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
"hsa-miR-192-5p",655,913,1199,645,1100,1288,605,882,1594,438,456,548,1280,1129,804,607,648,1252,457,756,646,760,887,993,1108,639,964,763,763,448,612,448,606,453
"hsa-miR-197-5p",82,0,0,3,0,0,0,0,0,0,0,12,37,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-203a-3p",132,110,395,5,5,94,100,10,21,0,15,19,177,15,16,152,127,250,102,180,154,121,0,428,135,184,214,28,30,76,0,0,23,45
"hsa-miR-204-5p",151,72,151,98,238,434,0,282,24,58,72,81,107,37,0,0,160,175,133,26,0,25,188,64,157,185,173,102,52,51,24,15,9,78
"hsa-miR-210-3p",1,0,0,1,1,0,0,0,0,0,0,8484,21868,52503,0,0,0,0,0,0,0,1,0,0,1,0,2,23034,0,0,11240,0,8809,0
"hsa-miR-222-3p",67,144,201,682,141,24,303,531,282,1517,545,930,531,742,442,0,165,218,206,89,76,86,84,142,146,32,67,610,792,458,828,905,708,847
"hsa-miR-222-5p",1,1,0,1,1,2,1,0,1,0,0,23546,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,6219,0,0,3018,4105,2355,0
"hsa-miR-223-3p",305,194,152,474,167,127,0,71,280,390,540,516,984,438,301,308,48,120,185,87,166,318,214,240,93,334,230,159,370,325,476,133,503,823
"hsa-miR-23a-3p",64,244,510,237,163,0,161,318,134,404,353,389,388,414,314,72,252,181,261,214,87,208,278,348,110,273,189,400,518,333,142,212,464,245
"hsa-miR-23b-3p",1,1,0,1,1,1,1,1,1,513563,64105,438486,231973,360958,228310,0,0,1,1,1,1,1,1,1,1,1,0,83727,0,512422,90188,258344,191721,545262
"hsa-miR-24-3p",122,28,122,221,81,261,184,170,78,161,71,71,133,64,100,96,39,28,129,129,110,0,94,115,74,55,0,42,0,117,110,43,200,164
"hsa-miR-26b-5p",605,482,604,1003,545,1045,763,485,293,442,434,382,559,366,733,473,343,623,519,683,295,312,517,674,348,725,438,224,478,512,643,147,199,657
"hsa-miR-27a-3p",433,309,647,481,642,424,435,168,174,297,245,189,117,147,224,414,243,542,467,703,217,220,317,383,336,672,200,250,241,164,155,112,162,253
"hsa-miR-28-3p",925,858,1332,4960,2120,2163,1293,3788,1810,3605,2993,1824,2704,2237,1083,624,790,1028,1042,1095,690,495,1100,870,748,892,1191,1491,2060,2702,2483,2373,2295,2302
"hsa-miR-30a-3p",99,23,99,46,73,0,99,15,16,0,21,93,111,148,0,119,0,107,97,64,0,0,0,86,68,134,75,49,53,14,53,0,14,27
"hsa-miR-30b-5p",155,62,0,124,101,19,78,105,34,168,105,46,138,109,104,0,105,39,42,179,24,93,149,54,55,108,0,76,82,137,82,168,172,58
"hsa-miR-30c-1-3p",1,0,0,1,0,1,1,0,1,0,0,13695,31300,17206,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,20354,0,0,5993,11849
"hsa-miR-30e-3p",1,1,1,1,1,2,1,1,1,171706,193569,187995,91821,132732,0,0,0,1,1,1,0,0,1,1,1,1,1,51434,188144,171796,0,114845,18734,181761
"hsa-miR-30e-5p",515,1047,2574,1780,1123,1012,909,1422,457,1115,688,764,973,804,416,1008,785,1437,980,1529,884,1257,1497,1058,905,1054,939,648,475,585,890,659,1039,698
"hsa-miR-3168",190,0,0,0,14,0,0,206,60,7,5,4,5,0,21,72,39,0,57,0,110,183,65,51,0,55,82,11,12,14,6,0,0,9
"hsa-miR-320a-3p",460,274,917,858,439,779,1217,1054,1023,397,448,1054,852,865,631,405,338,946,392,302,435,160,455,815,469,362,545,600,265,349,398,469,1424,321
"hsa-miR-335-5p",82,0,0,44,6,0,0,0,0,0,13,6,49,0,0,67,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0
"hsa-miR-342-3p",701,278,620,276,666,694,509,1538,516,1295,824,814,1676,898,450,200,520,681,334,516,656,501,581,341,391,624,364,362,1395,547,887,1078,990,901
"hsa-miR-342-5p",237,28,119,41,97,340,180,74,95,100,116,109,134,80,21,0,173,96,165,48,0,197,190,0,52,244,152,93,14,107,92,29,70,124
"hsa-miR-3614-5p",1,1,1,0,1,0,1,2,0,43039,0,40373,33691,0,0,0,0,1,0,0,0,0,0,0,2,0,0,16716,0,0,49973,36906,0,27089
"hsa-miR-3615",1,1,1,1,1,1,1,1,1,344834,385776,378346,413721,213087,806744,0,0,1,1,0,1,1,1,1,1,0,1,398294,790055,108870,90391,189342,847550,386858
"hsa-miR-363-3p",404,549,808,375,975,578,134,525,787,153,106,420,230,435,222,774,114,616,388,444,410,768,648,726,196,405,570,139,150,188,216,103,237,172
"hsa-miR-373-3p",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-374a-5p",1,1,0,1,1,0,0,0,1,20216,13150,0,13078,0,0,0,0,0,0,0,2,0,0,0,0,0,0,28305,0,0,30346,18678,0,0
"hsa-miR-378a-3p",127,167,64,76,105,113,96,99,41,216,373,249,140,230,39,96,80,156,118,230,86,29,136,90,109,97,93,30,0,233,215,253,115,290
"hsa-miR-409-3p",154,36,0,857,288,54,153,1006,547,212,150,437,28,172,32,122,0,29,182,71,60,0,67,51,41,0,45,16,78,255,190,305,43,56
"hsa-miR-425-5p",121,246,423,608,427,280,61,329,559,677,464,715,482,770,253,232,126,367,223,293,45,191,186,201,193,186,394,354,177,721,564,593,801,174
"hsa-miR-4521",88,62,0,27,66,94,0,13,43,16,51,93,192,72,38,92,0,0,27,0,99,87,109,25,67,27,39,54,102,37,28,11,37,87
"hsa-miR-4732-3p",206,147,515,19,186,73,312,144,201,34,58,106,188,189,161,446,0,368,131,162,74,355,405,267,175,288,317,203,114,120,94,57,71,0
"hsa-miR-4802-3p",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-486-3p",240,269,80,146,217,286,121,199,495,61,52,125,179,274,94,283,45,375,48,156,249,152,316,79,219,195,241,211,97,67,76,46,167,0
"hsa-miR-500a-3p",118,14,0,50,40,0,0,55,38,180,62,128,45,15,0,84,0,167,32,0,0,37,36,0,216,0,0,23,53,112,69,88,111,81
"hsa-miR-501-3p",126,89,126,342,237,135,0,729,224,96,45,61,102,72,25,122,50,272,101,87,106,0,0,144,0,68,278,86,107,19,51,31,99,46
"hsa-miR-532-5p",1,1,0,1,1,1,1,1,1,176161,95058,176517,194023,318156,70787,0,0,1,1,1,1,1,1,1,1,1,1,73455,78847,169850,34896,223500,167153,120130
"hsa-miR-584-5p",115,0,229,1457,249,450,230,1178,501,693,240,396,133,157,100,83,69,233,108,109,114,57,30,24,118,105,100,220,153,134,262,370,626,360
"hsa-miR-6125",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,24,0,0,20,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6511b-3p",82,0,0,0,0,0,0,0,0,6,0,0,0,0,56,0,0,39,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-652-3p",108,103,108,91,228,0,0,117,158,15,54,239,30,73,34,0,137,103,42,96,0,49,90,159,193,41,213,0,0,50,77,85,134,0
"hsa-miR-6722-5p",354,380,1065,54,65,316,628,331,229,17,140,58,64,123,65,495,314,474,606,459,392,993,263,379,0,630,617,104,139,57,29,18,22,38
"hsa-miR-6816-5p",82,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-744-5p",127,30,127,773,138,0,127,787,358,1930,903,689,350,608,645,0,119,108,118,30,105,0,115,73,133,97,35,413,392,765,1084,1754,984,931
"hsa-miR-769-5p",1,0,1,1,1,1,0,1,1,107998,110191,78051,85392,140699,98943,0,0,1,0,0,0,1,0,1,1,1,1,492956,75250,0,75426,0,91593,0
"hsa-miR-93-3p",1,0,0,1,1,0,0,1,0,6179,13108,0,0,14946,0,0,0,0,0,0,2,0,0,0,0,0,0,12625,0,0,21160,0,4764,0
"hsa-miR-939-5p",82,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-941",225,52,225,1170,1017,1130,453,2819,1171,554,1086,338,808,387,772,0,215,115,142,130,261,170,144,112,90,138,182,205,332,375,447,173,714,1512
"hsa-miR-96-5p",165,20,0,10,12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,28,27,20,0,0,0,0,0,0,17,21,0,0
"hsa-miR-99a-5p",99,59,344,42,81,0,25,100,16,41,20,128,20,91,97,0,191,420,43,53,83,0,133,555,58,78,0,15,35,97,105,58,49,0
"hsa-let-7b-3p",0,20,82,10,37,0,0,26,0,12,25,29,62,28,0,0,0,0,24,0,147,28,0,20,0,44,0,0,0,0,0,0,0,0
"hsa-miR-10396b-5p",0,20,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1180-3p",0,20,0,6,6,0,0,0,13,6,0,12,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1229-3p",0,20,0,6,0,0,0,0,0,18,13,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
"hsa-miR-1247-5p",0,1,1,0,1,0,1,0,0,49260,33288,13440,31605,16645,37429,0,0,0,0,0,1,0,0,2,0,0,0,39181,42696,0,19538,40393,23719,46169
"hsa-miR-1255a",0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,23
"hsa-miR-1275",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-128-3p",0,65,136,373,204,292,0,84,331,62,93,72,66,89,18,0,75,71,0,151,81,0,0,0,0,118,113,65,46,105,21,75,74,15
"hsa-miR-130a-3p",0,312,261,605,292,0,130,120,336,46,36,62,40,50,0,123,129,151,134,0,0,367,189,225,335,101,57,67,22,56,28,0,46,16
"hsa-miR-130b-5p",0,81,0,369,238,251,356,443,229,10,29,9,5,20,0,50,0,138,57,0,0,0,0,0,75,0,0,11,0,5,6,15,24,9
"hsa-miR-133a-3p",0,1,0,1,1,1,0,1,0,90797,0,6352,0,34249,0,0,0,0,0,0,0,2,1,0,0,0,0,96043,0,0,46735,0,78623,0
"hsa-miR-139-3p",0,20,0,6,0,0,41,0,27,6,0,23,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,67,27,34,42,0,0
"hsa-miR-140-3p",0,524,273,942,513,1667,273,1495,798,142,74,112,168,110,46,110,236,412,268,47,167,189,183,289,173,311,273,33,63,49,233,83,38,127
"hsa-miR-144-5p",0,277,579,34,141,233,293,79,212,103,59,59,366,224,384,413,0,300,227,310,239,225,188,159,303,158,180,246,411,149,303,118,20,0
"hsa-miR-146b-3p",0,1,0,1,1,0,0,1,1,45311,26127,4441,0,27397,29377,0,0,0,0,1,0,1,0,1,0,2,0,0,37623,20738,27352,10524,44990,26146
"hsa-miR-148b-3p",0,140,117,711,158,292,58,309,132,282,112,178,109,165,100,0,102,138,152,89,59,162,25,19,0,21,0,91,63,90,232,226,222,123
"hsa-miR-150-3p",0,59,0,47,19,464,260,38,126,61,75,58,117,25,55,0,28,76,0,29,25,0,0,59,0,24,0,28,31,5,31,29,178,110
"hsa-miR-153-3p",0,39,0,0,0,0,41,0,27,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-16-2-3p",0,111,466,72,400,100,93,159,105,22,31,160,61,135,0,0,208,122,152,163,97,85,107,256,203,147,104,48,24,51,38,32,9,36
"hsa-miR-181a-3p",0,1,0,1,1,0,0,1,1,42889,52836,47100,15976,56544,0,0,0,0,1,1,1,0,2,1,0,0,1,65795,0,70450,71726,20223,0,0
"hsa-miR-181c-5p",0,118,0,77,36,237,0,77,53,35,24,48,83,50,26,0,53,33,53,0,71,0,23,61,48,51,0,19,0,71,43,27,24,47
"hsa-miR-183-5p",0,264,110,59,116,197,55,810,179,67,51,45,271,117,403,45,118,284,69,111,215,154,81,99,64,47,38,141,411,12,111,119,182,50
"hsa-miR-194-5p",0,27,116,21,69,0,0,0,131,5,0,3,7,17,8,50,14,72,0,0,0,0,0,0,204,77,0,0,0,0,0,24,7,0
"hsa-miR-197-3p",0,105,147,49,40,87,49,145,63,366,540,404,505,194,235,0,95,69,75,50,148,69,67,0,54,40,85,167,548,238,576,369,275,236
"hsa-miR-199a-3p",0,177,371,477,0,199,31,193,0,540,116,0,161,0,295,193,52,0,199,108,0,150,101,257,265,157,69,225,309,511,312,189,371,0
"hsa-miR-19b-3p",0,144,0,55,111,327,0,0,148,7,0,30,36,15,50,0,65,54,18,56,0,0,83,76,42,17,125,44,0,27,0,29,8,16
"hsa-miR-2116-3p",0,20,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,29,0,0,0,41,0,0,0,0,0,0,0,0,0,0
"hsa-miR-212-5p",0,20,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-27a-5p",0,20,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,49,0,0,20,0,0,0,0,0,0,0,0,0,0
"hsa-miR-296-5p",0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-29a-3p",0,235,295,79,96,35,98,61,31,108,45,87,160,35,0,0,204,52,192,314,223,66,65,113,197,77,44,136,0,19,131,70,52,59
"hsa-miR-301a-3p",0,1,0,2,1,0,0,1,0,25436,0,4658,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,41140,0,4775,0,0,0,9461
